id,price,bedrooms,bathrooms,sqft.living
6061,287000,3,2.5,1820
6062,255000,3,2.5,1720
6064,413000,3,1.75,2280
6066,495000,3,2.5,2577
6067,640000,4,2.5,4090
6068,579950,4,2.5,2880
6069,340000,3,1.75,1340
6070,230000,3,2.25,1830
6076,619100,3,1.75,1870
6077,525000,3,1.75,1330
6078,570000,3,1.75,1210
6079,670000,4,2.25,2040
6085,387500,4,1.75,2400
6086,838000,3,3.75,2930
6090,590000,4,2.75,2400
6093,5.00E+05,3,2,1990
6098,325000,3,2.25,1330
6108,9.00E+05,3,3.25,3870
6110,9.00E+05,5,6,7120
6111,1999950,4,3.25,5640
6118,1950000,4,3.75,4150
6119,740000,5,3,3655
6120,607500,4,2.5,2110
6121,750000,4,2.5,2540
6122,925000,4,2.5,3190
6124,760000,3,1.75,1410
6126,2415000,5,4.75,7880
6128,299950,2,1.5,1390
6129,277500,2,1.5,1190
6132,330000,3,1,1060
6133,459000,4,1.5,2020
6135,412500,3,1.75,1660
6140,680000,4,2.5,2700
6141,910000,4,2.5,3530
6142,872000,4,2.25,2860
6151,675000,3,1.75,1660
6153,829900,4,3.5,3840
6155,577000,2,1,1090
6163,550000,4,2,1720
6164,590000,2,2.5,1450
6165,515000,2,2.5,1330
6166,550700,2,2.25,1190
6178,1400000,4,2.5,2770
6179,280000,3,2.25,1810
6180,359000,3,2,3085
6185,358000,3,2.25,1610
6190,305000,4,1.75,2370
6193,3.00E+05,3,2,1480
6200,685000,4,2.5,2770
6207,553000,3,1,1380
6208,560000,4,1.75,2120
6210,570000,4,1,1490
6211,438000,5,1,1950
6212,710000,4,3.5,2850
6215,567000,3,1.75,1630
6218,330000,3,2.5,2060
6219,1081000,4,2.25,2100
6222,405000,4,2.5,2620
6223,440000,4,2.5,2880
6226,4.00E+05,3,2.5,2080
6230,365000,3,2.25,2860
6231,312500,4,2.5,2500
6233,479950,4,2.25,2570
6235,390000,3,1.75,1435
6239,5.00E+05,3,2.75,3410
6242,495000,4,2.5,2400
6244,515000,5,2.5,3810
6245,364808,3,1.75,2320
6248,358000,4,2.75,2580
6254,315000,3,2,1500
6255,314950,3,1,1590
6256,279950,3,1.75,1530
6264,330000,3,1.5,1440
6266,371000,3,1.75,1970
6269,263500,3,1.75,1330
6272,430000,3,1.75,3440
6273,449950,4,2.25,3490
6277,345000,4,2.25,2320
6279,312500,3,1.75,1490
6280,265000,3,2.25,1750
6282,339000,5,2.5,1720
6284,270000,3,2.25,2390
6287,340500,3,1.75,1810
6289,285000,4,2.5,1870
6296,333000,4,2.5,2100
6297,374950,4,1.75,1660
6298,329950,4,1.75,1740
6299,291600,3,1.75,1630
6300,279950,3,2.25,1850
6303,270000,3,2.25,1500
6304,385000,4,3,2740
6307,349000,3,1.75,1740
6308,347000,3,1.75,1330
6315,320000,3,2.25,1880
6316,419950,3,1.75,1770
6320,412950,4,2.5,2430
6323,320000,4,2.5,1920
6325,370000,3,2,1680
6327,350000,3,2.25,2010
6329,244000,3,1.75,1460
6333,303000,3,2.5,1560
6335,303000,4,1,2300
6336,392500,3,1,1390
6337,258000,2,1,750
6348,965000,4,2.5,3920
6349,914600,4,3,3180
6361,579000,4,1.5,2480
6364,1050000,4,3.25,3680
6367,986000,3,2.5,2380
6370,447000,2,1,720
6376,710000,4,2.5,2720
6377,437000,2,3,1460
6383,756100,4,2,2000
6384,528000,3,2,1560
6387,515000,3,1.5,1660
6388,545000,3,1.75,1680
6399,901000,4,3.25,1560
6404,620000,2,2.25,2910
6405,950000,4,2.25,2770
6408,370000,2,1,850
6409,589500,4,1.5,1440
6413,480000,4,2.5,2480
6414,130000,2,1,790
6416,194000,4,2,1760
6417,565000,4,2,2040
6420,284000,4,2.5,1830
6421,747000,2,1,990
6428,315000,4,2.5,2780
6430,325000,3,2.5,2540
6432,340000,4,2.5,2450
6433,286000,3,2.5,1800
6434,410000,4,2.5,3320
6442,490000,3,2.25,2840
6446,465000,3,2.5,2050
6448,1115000,3,2.5,4530
6452,359000,4,2.5,1820
6454,720000,4,3.25,3276
6455,495000,4,2.5,2480
6460,1075000,3,3,4020
6463,510000,2,1.5,1860
6467,1380000,5,4.25,4050
6468,1580000,4,2.75,3120
6471,1564350,4,3.75,3730
6478,2700000,4,4,7850
6480,370000,3,1.75,1480
6482,347500,3,1.75,1620
6486,1398000,5,2.25,2640
6497,232000,3,1,1400
6499,260656,3,1,1620
6500,224975,3,1,960
6503,206000,3,1,1060
6509,638500,4,2.5,1980
6510,735000,6,2.75,3360
6512,952990,4,2.75,3550
6519,763000,4,2.5,3220
6525,156601,2,1.75,1210
6526,1905000,4,3.5,4210
6528,750000,4,2.5,2930
6529,445000,3,2.25,1630
6530,520000,4,2.75,2020
6536,601500,3,1.75,1460
6539,330000,4,1.5,1250
6541,4.00E+05,3,2.5,1950
6542,280000,3,1.75,1630
6546,629500,3,2,2020
6550,320000,3,1,1230
6551,238000,4,2.5,1690
6553,272500,3,2.5,2070
6554,270000,3,2.25,1810
6557,429500,3,2.75,1650
6560,4.00E+05,4,2.25,1970
6562,462000,4,2.5,2060
6569,437500,3,2.25,1790
6577,1234570,2,2.5,2470
6578,180500,2,1,850
6582,283500,3,1.75,1250
6585,415000,3,2.25,1820
6586,5.00E+05,3,1.75,1780
6591,1388000,5,1.75,2650
6596,798000,5,2.75,3220
6598,751000,5,2.75,2860
6601,649950,6,2,1900
6607,425000,3,1,1180
6611,414999,4,2.5,2150
6615,196000,3,2.25,1510
6616,225000,3,2,1610
6627,1387000,4,3.5,4010
6629,1330000,4,3.5,3440
6633,690000,3,1.5,1710
6639,425000,5,2,2500
6640,425000,4,1,1260
6642,428000,3,2.5,2230
6645,366350,4,1,1680
6648,405000,2,1.75,1350
6654,746000,3,1.75,1910
6656,674950,3,2.75,3510
6662,390000,3,2.25,1820
6664,380000,3,2.5,2390
6670,419625,4,2.5,2680
6673,823000,3,2.5,2560
6678,850000,3,2.5,3120
6681,386500,3,1.75,1520
6683,445000,4,2.25,2130
6687,525000,3,2.5,1720
6688,680000,2,1,1020
6689,445000,2,1,910
6690,427500,3,1.75,1240
6691,548500,4,2,1820
6692,565000,4,1.5,2190
6694,354450,4,2.75,2140
6697,313100,3,2,1730
6698,342000,4,1,1390
6700,347500,3,1.5,1180
6701,570000,3,2,1930
6702,312000,4,2.5,1790
6704,965000,5,2.75,3280
6707,1195000,3,2.25,3070
6709,825000,4,3.25,3040
6711,740000,3,2.5,2350
6713,689500,4,2.5,2050
6716,270000,3,2.25,2080
6720,765000,3,2.5,2310
6722,850000,3,2.5,2940
6731,370000,4,2.5,2570
6733,350000,4,1.75,1770
6735,360000,2,2,1770
6736,365000,3,2.25,2290
6737,6.00E+05,3,1,1480
6740,196000,3,1,1090
6751,998000,3,2.25,3370
6752,1250000,4,2.5,4040
6753,760000,4,2.25,2590
6754,440000,3,2,1800
6764,723000,4,2,2790
6765,840000,4,2.5,2170
6770,1027500,4,3,3540
6777,445000,3,2.5,2250
6778,470000,3,2.5,1980
6782,480000,4,2.5,2180
6783,490000,3,2.5,2040
6784,485000,4,2.5,2400
6786,830000,5,2.5,2810
6789,225000,3,2.5,1020
6791,290000,4,1,1010
6792,394950,3,2.5,2050
6794,175000,2,1,1330
6796,285000,3,2.5,1590
6810,760000,4,2.5,3220
6816,489500,4,3.5,2730
6820,435000,3,2.5,2260
6821,215000,3,1,880
6824,425000,3,2.25,1670
6825,585000,3,2,3190
6826,275000,4,2.5,2120
6828,120000,3,1,1150
6828,175000,3,1,1150
6835,358500,3,2.5,2000
6844,339000,3,1.5,1740
6850,770000,3,3.5,2050
6851,745000,5,4,4720
6853,605000,3,2.5,2460
6855,710000,6,3.5,3830
6856,446250,3,2.5,2380
6859,360000,2,1,1120
6862,338000,2,1,1470
6864,2903000,5,2.5,3750
6865,449000,2,1,1250
6869,461550,3,1.5,2090
6873,750000,5,3.5,2990
6876,1998000,2,2.5,3900
6877,399950,3,2.25,1560
6879,279475,2,1,1060
6882,760000,4,3.25,2590
6884,1385000,4,3.25,4860
6886,1940000,4,5.75,7220
6887,160000,3,1,1140
6889,625500,2,1,2160
6893,432500,3,2,1720
6895,365000,4,2.5,1570
6900,239000,3,1,940
6901,407500,4,2.5,1900
6902,439950,5,1.75,2190
6907,225000,4,1.75,1420
6910,4.00E+05,3,1,1180
6913,570500,2,1,1380
6924,1550000,3,3.25,3530
6925,626700,3,1.5,1410
6927,1605000,4,3.5,3920
6932,305000,4,2,1610
6933,715000,4,1,1710
6935,392000,3,1,1230
6937,1200000,4,2.5,2390
6939,603500,3,1.75,2140
6940,615000,3,1.75,2660
6942,325000,2,1,1120
6944,809000,4,1.75,1790
6945,324800,2,1,1170
6947,5.00E+05,2,1,1280
6954,416000,2,1,940
6958,425000,2,1,1160
6959,399000,4,1,1500
6960,423000,4,2.25,2200
6962,165000,3,1,1380
6964,399000,4,2.5,2480
6965,539950,3,2.5,1330
6966,539950,3,2.5,1330
6967,514950,3,2.25,1310
6968,550000,2,1,1070
6970,775000,4,3,2000
6973,439000,2,1,1050
6976,418000,2,1.5,1480
6986,204555,3,1.75,1260
6987,988000,3,1.75,2190
6988,1175000,5,2.75,2560
6990,240000,4,1.5,1780
6994,550000,2,1,1270
6999,536000,3,2.75,2290
7002,430000,3,2.5,2075
7003,695000,3,2.25,2600
7004,788500,4,2.25,2510
7005,427000,3,2.5,2620
7006,660000,4,2.5,3170
7010,420000,3,1,1060
7011,175000,3,1.75,1430
7013,305000,2,1,960
7014,519500,4,2,1540
7018,721500,3,3.25,2970
7020,1650000,4,3.25,3920
7023,163000,2,2,1250
7035,489950,2,1,820
7040,1037000,5,3.75,4570
7045,178500,3,1,900
7046,314950,4,1.75,1890
7047,390000,4,2,2290
7048,454000,5,2.25,2550
7050,380000,2,1,760
7055,90000,1,1,780
7060,613500,4,2.5,3020
7061,644000,4,2.5,3310
7062,680000,4,2.5,3490
7064,552500,3,2.5,2450
7066,315000,3,1.75,1860
7072,260000,3,1,940
7083,747000,3,1.5,1710
7098,742500,2,3,2020
7100,487000,2,1.5,1160
7105,583500,4,1,1530
7106,733000,6,2.75,2730
7111,632500,4,2,1770
7114,6.00E+05,2,1,1370
7115,356000,3,1,940
7116,657000,2,3,1570
7119,675000,4,3.5,2140
7122,575000,3,2,1520
7123,750000,5,3.5,2160
7125,425000,2,1,540
7126,575000,2,1,1320
7127,5.00E+05,4,2,1980
7130,622000,3,2.25,1550
7131,540000,2,1,1170
7133,6.00E+05,3,1.75,1310
7134,475000,2,1.5,1170
7137,489000,2,2.25,1290
7142,705000,5,3,2380
7144,462550,2,1.75,1070
7147,975000,3,3,1850
7150,344000,1,1.5,760
7151,396000,2,1.5,950
7153,535000,3,3.25,1430
7156,635000,3,1.75,1340
7160,5.00E+05,3,3.25,1520
7161,440000,3,2.5,1040
7163,514700,3,3.25,1310
7165,422250,2,1.5,1280
7168,608000,3,2.75,2610
7171,482000,2,1.5,1300
7176,429000,2,1,1010
7177,775000,3,3,1820
7180,625000,3,1.75,2100
7188,649000,3,2,1530
7189,659000,2,2.5,1450
7191,513000,3,1.75,1710
7192,890000,6,3.75,2770
7198,630000,3,3,1880
7199,605000,3,3,1760
7202,580000,3,2.5,1980
7205,539000,3,2.25,1280
7209,565000,4,3,2020
7212,715000,6,2.75,3400
7213,6.00E+05,2,2,1270
7216,550000,2,1,1420
7223,585000,4,1.75,2500
7227,473000,2,1,940
7228,542300,3,2.25,1580
7229,487500,3,2.5,1810
7230,503500,3,2.5,1810
7232,415000,2,1,1470
7233,494000,3,3.5,1570
7237,450000,3,3.5,1790
7242,570000,3,3.25,1550
7244,375000,2,1,760
7245,345000,3,2,1430
7246,615000,3,2.5,1490
7247,671000,4,2.75,1890
7250,530000,3,2.5,1410
7252,629950,3,2.5,1680
7253,629950,3,2.5,1680
7254,629950,3,2.5,1680
7260,560000,3,1.75,1930
7262,612125,2,1.5,1670
7267,620047,4,1.75,1760
7270,1135000,4,3.25,2960
7271,552500,3,1.75,2040
7277,395000,1,1,790
7285,825000,2,1.75,2050
7289,850000,3,1,2280
7297,475000,2,2.25,1060
7298,545000,3,2,1550
7299,640000,2,1,1360
7306,7.00E+05,4,1.5,2470
7308,520000,2,1,1120
7319,419950,3,2.5,3120
7320,431000,4,2.5,3040
7321,395000,4,3,2750
7323,349950,3,2,1640
7324,394000,3,2.5,2550
7325,360000,4,2.5,2640
7326,445000,4,2.5,2990
7335,250000,2,1.75,1350
7336,388000,4,2.5,2560
7337,398000,4,2.5,2820
7339,195000,2,2,1180
7340,209900,2,2,1180
7341,215000,2,2,1180
7343,193000,2,1.75,910
7346,292000,3,2.5,1610
7347,305000,3,2.5,1610
7350,290000,3,2.5,1610
7351,245000,3,1.75,1670
7353,647000,4,2.5,2390
7355,334000,3,1.75,1400
7357,530000,4,2.25,1940
7361,768500,4,1.75,3620
7363,535000,4,2.5,2750
7366,564500,4,2.75,3100
7371,255000,3,2.25,1890
7376,2.00E+05,3,2,1010
7376,259950,3,2,1010
7378,420000,3,2.5,1810
7379,365000,4,2.5,2030
7380,320000,3,2,1250
7383,399000,4,2.5,2100
7384,416000,3,2.5,1790
7386,410000,3,1.75,1880
7391,335000,2,1,1800
7397,513000,4,2.5,2660
7402,264900,4,2.5,2040
7403,275000,5,2.25,1820
7404,355000,3,1,1650
7406,298000,4,2.5,1960
7408,333000,4,2.5,2690
7409,301000,3,2.5,2420
7410,3.00E+05,4,2.5,2500
7415,950000,4,2.5,1700
7416,1350000,4,1.75,2000
7418,1960000,4,4,4430
7425,419950,3,2.25,1250
7428,4.00E+05,2,1,910
7430,520000,3,2,1510
7433,450600,2,1,840
7434,695000,3,2,2560
7436,355000,4,3,2580
7437,389000,3,2,2080
7441,695000,3,2,2632
7446,450000,3,2.75,2840
7447,380000,3,3.25,2090
7448,449500,4,2.5,2410
7452,1185000,7,3.5,3890
7455,675000,3,1.5,1460
7456,468000,4,2.5,2480
7458,225000,2,1,1040
7462,240415,3,1.75,1120
7465,213500,2,1.5,2060
7466,306000,5,2,1460
7472,340000,3,1.75,1740
7474,199000,3,1,1390
7477,510000,3,2,1420
7480,440000,3,2.5,1910
7481,474950,3,2,2250
7483,605000,3,1.75,2100
7487,595000,3,2.5,2250
7494,517000,4,1,1180
7497,425000,3,2.25,1820
7501,570000,4,2.5,2430
7505,443000,2,1,1220
7506,306888,4,1.5,1940
7508,679950,3,2.5,2230
7509,722000,3,2.5,2230
7510,7.00E+05,3,2.5,2230
7513,260000,3,1,1910
7514,412000,4,1.5,1960
7515,255000,1,1,810
7525,465000,3,1,800
7533,712000,3,2,1700
7537,652000,3,2,1700
7543,834950,5,2.75,3230
7545,895950,5,2.75,3180
7547,710000,2,1,1700
7548,485000,3,1,1260
7552,498000,4,2.5,3402
7554,5.00E+05,5,2,2300
7557,215000,3,1,1010
7567,460000,2,2,1080
7569,382500,3,1.5,1090
7571,540000,4,2.25,3040
7573,150000,3,1,1250
7574,255000,3,1.75,1340
7575,257000,3,1.75,1430
7584,426000,2,1,640
7591,445000,3,1.5,860
7595,775000,4,2.5,2040
7597,870000,4,1.75,2370
7601,1062000,4,2.75,2720
7611,337000,3,1.75,1440
7613,438000,3,2.25,1820
7615,424950,2,1.5,1000
7616,1325000,4,3.5,2170
7617,595000,4,2,2020
7619,925000,3,2.5,2440
7621,680200,2,1.5,1960
7623,780000,5,1.5,1940
7628,616500,3,2,2080
7632,637000,4,2.75,2190
7640,642000,6,1,1530
7644,234950,2,2.5,1720
7645,455000,5,2,2500
7651,195000,3,1.75,1070
7654,449950,3,1.75,2070
7655,369000,3,2.25,1820
7656,197500,2,1,820
7657,216000,2,1,1130
7658,238000,3,1.5,1370
7659,216600,3,1.75,2200
7664,280000,3,2.5,1550
7667,290000,3,2.5,1600
7668,355200,3,1,1120
7671,384500,2,1,1130
7682,274800,3,1.75,1410
7683,258800,2,1.75,1290
7684,279800,3,1.75,1410
7686,607000,4,2.5,2100
7692,615000,4,2.75,3120
7693,447000,3,2.5,1800
7694,455000,4,2.5,1780
7695,435000,4,2.25,1780
7696,460000,3,1.75,1520
7699,7.00E+05,9,3,3680
7701,8.00E+05,3,3,2060
7708,920000,5,3,2230
7710,615000,3,3,1420
7714,725000,3,2.5,2810
7716,319000,4,2.5,2020
7719,245000,4,2.5,1921
7720,1080000,3,2.5,2240
7724,392500,3,1,1100
7725,460000,3,1.5,1870
7726,734000,4,2.5,2180
7727,375000,3,2,1260
7728,214946,3,1.75,1290
7729,274950,3,2,1410
7731,350000,2,1,1160
7733,430000,2,1,760
7734,486700,2,1,1200
7735,575000,4,1.75,2020
7736,340000,2,1.75,1500
7738,715000,4,2.5,1860
7740,540000,3,1,1270
7746,555000,4,1.75,2320
7747,870000,4,3.5,2780
7756,275000,2,1,910
7761,480000,6,5,3028
7764,771000,4,2,2220
7765,543000,2,1,1070
7767,470000,2,1.75,1520
7769,703300,3,2,1980
7770,413252,3,0.75,1110
7779,315000,3,2.25,2170
7782,199000,2,1,1140
7784,757500,5,2.25,3160
7793,1321500,3,3,2230
7794,8.00E+05,5,2.5,3000
7795,860000,3,2,1880
7800,220000,2,1,1060
7806,5.00E+05,3,2.25,1700
7808,265000,2,1.5,1084
7815,573500,3,1,2200
7816,995000,4,3.5,2780
7823,988990,4,4.75,4150
7834,265000,4,2,1600
7835,995000,4,3.25,3530
7837,910000,4,2.5,3350
7838,1093000,4,2.5,3930
7844,305000,4,2.5,2430
7846,2.00E+05,3,2,1170
7850,279000,6,1.75,2240
7853,248000,3,1,1260
7855,325000,3,1.75,2300
7858,204000,2,2.5,1090
7862,1150000,4,3.75,4160
7866,1237500,4,3.25,5180
7872,215000,3,1,960
7874,3.00E+05,3,1.75,1450
7876,334000,4,1.5,1680
7877,2.00E+05,2,1,950
7881,350000,3,2.75,1650
7884,449950,4,2.5,2420
7886,350500,3,1.75,2080
7891,260000,4,1.75,2010
7892,335750,3,3,2400
7893,280005,3,1.5,1130
7907,525000,3,1,1500
7909,405000,5,1.75,1550
7910,244000,3,1,2000
7913,330000,4,2.5,2310
7915,5.00E+05,3,1.5,1330
7916,475000,3,2.5,1310
7920,575000,3,1,1220
7922,857500,4,2.75,2960
7925,1345000,4,3.25,3440
7927,165000,3,1,1050
7928,502501,2,1,1100
7930,383000,5,2,2280
7931,535000,3,1,1290
7935,4.00E+05,2,1,1220
7936,389950,2,1,820
7938,760000,4,3.25,2690
7942,640500,3,1,1070
7947,3.00E+05,4,2.5,2890
7949,235000,4,1.5,1920
7952,250000,4,2,2010
7954,3.00E+05,3,1,1290
7956,472500,4,2.5,2960
7963,310000,3,2.5,1760
7965,380000,4,2.5,2110
7967,405000,5,2.75,2400
7968,329500,3,1,1810
7971,575000,3,2,2500
7976,631000,4,4,2630
7978,1900000,4,2.25,3020
7981,1650000,4,4.5,5550
7988,510000,4,2.5,2600
7990,282500,4,1,1170
7994,950000,3,1.5,1700
7998,495500,3,2.5,2010
8002,1620000,4,2.25,2350
8004,4.00E+05,3,1.5,1950
8005,1290000,5,3.5,4090
8008,479000,2,2.5,1741
8015,81000,2,1,730
8020,350000,3,1,2480
8022,438000,2,1,1630
8029,360000,3,1.75,1950
8033,635000,4,2.5,2720
8034,430000,3,1,940
8035,450500,3,1,1410
8037,547000,2,1,1370
8045,447500,2,2.25,1180
8048,546000,2,2.25,1530
8052,609950,3,2.25,1760
8056,202000,2,1,740
8058,990000,4,3.75,3450
8061,750000,4,2,2640
8062,765000,4,2.25,2030
8071,9.00E+05,6,3,2620
8073,419950,4,1,1530
8083,226750,3,1.75,1070
8084,1575000,4,3.75,3810
8088,672500,4,2.5,2650
8090,720000,3,2.5,2520
8091,705000,3,2.5,2500
8097,415250,3,1.5,1400
8099,181000,2,1,1310
8104,330000,4,2,1170
8106,341000,2,1,1040
8111,269950,3,2.5,2244
8115,871000,5,1.75,2360
8117,320000,2,1,950
8128,355000,3,2.5,2620
8131,894000,4,2.5,3800
8132,750000,3,2.5,2790
8143,638500,4,1.75,1770
8144,535000,3,2.75,2300
8150,222000,3,1,1220
8153,1955000,3,1.75,3330
8155,282000,3,1,1250
8157,1065000,3,2.5,3970
8158,589000,3,2.5,2660
8159,551000,4,1.75,2040
8161,577500,2,1,1640
8163,322000,3,1,1380
8164,259250,3,1,940
8166,388000,3,1.75,1350
8168,313000,2,1.5,870
8169,343000,3,3.5,1130
8170,370000,3,1.5,1360
8174,3395000,4,3.5,4730
8175,2650000,4,3.5,4700
8176,485000,4,1.75,2560
8180,7.00E+05,4,2,1830
8182,9.00E+05,4,2.5,2660
8194,302000,6,2,2650
8195,190000,2,1,670
8196,231000,3,2.5,1370
8197,261590,2,1,760
8198,380000,3,2,1440
8207,359500,3,2.5,2070
8208,156000,2,1,600
8210,234900,3,1,1250
8211,375000,3,2.5,2424
8212,391500,3,2.5,2424
8213,325000,3,1.5,1590
8215,250000,4,1,1550
8216,410000,3,2.5,2150
8223,1540000,5,3.25,2920
8224,1031000,4,1.75,2110
8227,450000,2,2.25,1040
8229,554663,3,2,1230
8235,760000,4,3.5,3000
8237,544000,3,2.5,1760
8242,781000,3,2.5,2070
8260,273950,3,2.25,1570
8263,470000,3,3.5,2070
8264,665000,4,2.75,3320
8268,399500,3,1.75,1410
8270,550000,3,2.5,2800
8272,780000,5,3.5,3190
8278,517100,3,1.75,1580
8280,379600,3,1.75,1270
8282,420000,4,1.75,1340
8283,423000,3,1.75,1100
8284,421000,3,1.75,1100
8285,427200,3,1,1030
8290,420200,3,1.75,1320
8291,352000,3,1.75,1260
8306,275000,3,1.5,1350
8311,274250,3,1,910
8313,319500,3,1,1190
8320,399950,4,2,2420
8325,443000,4,3,2620
8330,299900,3,1.75,1730
8331,475000,3,1.75,2490
8334,592000,4,2.5,2300
8335,493500,3,1.75,1800
8336,700180,2,1.75,1530
8337,6.00E+05,2,1,920
8338,435500,1,1.75,1020
8341,457500,3,1,1210
8347,432000,5,2.75,2060
8355,465000,3,2.5,1920
8356,367000,3,2.5,2260
8360,650000,3,1.75,2800
8361,570000,1,1,720
8362,449900,3,2.5,2780
8363,4.00E+05,4,3,2320
8380,819000,3,2.5,2750
8384,235000,2,1,930
8386,222200,2,1,1210
8387,397500,3,2.5,1860
8393,790000,4,3,3120
8398,649500,4,3,3150
8405,925000,3,2.75,3280
8415,2.00E+06,3,2.5,3490
8418,350000,3,1.5,1090
8420,397000,2,1,1030
8421,387500,2,1,870
8423,325000,2,1,1060
8424,289500,3,1,1200
8425,585000,4,2.5,2160
8429,465000,5,3,2010
8439,1500000,6,3.5,3670
8440,615000,4,1,1340
8441,279000,3,1,1010
8444,265000,3,1.75,1420
8445,377000,4,2.5,2170
8447,250000,3,1,1130
8451,270000,3,1,1130
8453,510000,3,2.5,2310
8456,625000,3,2.5,2750
8457,925000,3,1.75,1610
8463,340000,3,2,1150
8465,599380,3,1.75,1270
8468,735000,4,3,2250
8476,549900,4,3.5,3420
8479,286500,3,2,1840
8481,325000,3,2.5,2000
8484,375000,3,2.5,2050
8485,345000,3,2.75,2190
8487,704111,4,2.75,2460
8491,1651000,4,3.25,3640
8492,2250000,5,5.25,3410
8494,1865000,4,3.75,3790
8495,1200000,4,3,2150
8496,940000,3,1,1220
8499,370000,3,1,2150
8502,1028000,3,3,2800
8503,1080000,3,2.75,2770
8504,868000,4,2.5,2020
8507,1569500,5,4.5,5620
8511,1175000,4,2,2590
8513,502000,3,2.5,1600
8515,420000,4,2.25,2270
8525,556300,4,2.5,2030
8526,480000,3,2,1460
8528,730000,4,2.25,2190
8531,781000,4,2.5,2590
8538,677100,3,2,2110
8539,340000,4,2.5,2181
8541,385000,4,1.75,1660
8542,365000,3,1.75,1380
8548,817500,4,2.5,2910
8561,280000,3,2,1020
8562,390000,4,1,1140
8564,380000,3,2.25,1520
8573,250000,1,1.5,1180
8583,369900,2,2.5,1770
8584,459000,3,3,2440
8590,362500,3,3.5,1710
8591,375000,3,2.5,1580
8593,496800,4,2.25,1850
8597,391000,3,2.5,1800
8603,232500,3,2,1370
8604,279000,3,2.5,1500
8605,233000,3,1.75,1460
8609,780000,5,2.5,3480
8610,590000,5,3.25,4020
8613,605000,3,2.75,3230
8615,453000,3,1,2160
8616,485000,3,1.75,1950
8618,463000,3,1.75,2020
8620,623000,3,2.75,2390
8622,475000,3,1.75,1890
8625,262500,3,1,970
8628,406000,3,1.75,1390
8631,375000,4,2.5,2090
8633,950000,5,2.5,3450
8634,910000,4,3.5,3570
8635,385000,3,2,1600
8638,509000,3,2.25,1780
8640,389000,3,1.75,1820
8644,325000,2,1,1070
8645,389000,3,1.5,2030
8646,322000,4,2.5,1950
8647,912000,4,2.75,4030
8649,850000,5,2.75,3430
8650,911000,4,3.25,3526
8665,425000,3,2.5,1800
8672,474905,4,1.5,1340
8674,435000,3,1,940
8675,354000,3,1,990
8677,312500,3,1,1170
8678,437400,3,1.75,2150
8683,295000,2,1,720
8695,135000,2,1,750
8696,240000,3,1,1230
8697,180000,3,1,1090
8698,375000,4,2.75,1430
8699,560000,4,1.75,2150
8700,429950,4,1.75,1700
8702,815000,3,2.5,3400
8704,870000,4,2.5,3240
8705,948000,3,2.5,3510
8714,455000,2,1,830
8717,292500,3,2.25,1690
8719,370000,3,2.25,1770
8719,520000,3,2.25,1770
8724,1400000,5,4,4700
8730,430000,3,2.5,2670
8731,499000,4,2.5,3100
8733,454450,4,3,2810
8734,545000,4,3.25,4386
8736,540000,3,2.5,1950
8742,424950,4,2.5,2480
8745,972800,5,3.25,3500
8746,1050000,4,3.25,4020
8747,820000,4,2.5,3260
8748,1050000,4,2.5,4080
8749,1150000,4,3,4160
8750,1115000,4,3.75,4040
8753,1135000,4,3.25,4130
8756,997000,4,3.5,3430
8760,424000,4,2.5,2650
8761,480000,4,2.5,2940
8763,375900,3,2,1824
8764,588000,4,2.5,3060
8765,572000,4,2.75,2700
8766,579950,4,2.75,2460
8767,6.00E+05,5,2.75,3380
8768,1755000,4,4,3860
8772,147000,3,1.5,1480
8775,950000,3,1,1720
8781,190000,3,1,1180
8784,236000,3,1.75,1090
8785,1085000,3,2.5,3630
8786,1135000,4,2.75,3840
8787,998000,5,3.5,3760
8790,441000,2,1,1290
8792,356999,3,1.5,1010
8793,345000,2,1.5,830
8796,380000,5,2,1680
8797,379900,4,2.5,3181
8801,240000,3,1,1690
8804,340000,3,2.75,1720
8807,1150000,3,2.5,2100
8813,361000,2,2.5,1320
8815,5.00E+05,3,1,2000
8817,1052000,3,1,1860
8821,5.00E+05,4,2.25,2050
8822,815000,4,2.5,3030
8824,6.00E+05,3,1.75,2340
8825,190000,2,1,710
8826,185000,3,1.75,1500
8829,3.00E+05,4,1.75,2200
8830,289999,5,2.5,2180
8836,286950,4,2.5,2080
8839,271920,3,2,1410
8842,465000,3,1,930
8844,325000,2,1,1010
8845,230000,2,1,1280
8849,258305,2,1.5,750
8850,320000,3,1,960
8852,260000,3,1,1150
8857,230000,3,1,1000
8860,180000,3,1,1020
8863,509990,3,2,1440
8864,342888,2,1,790
8866,350000,2,1,800
8871,320000,3,1,1190
8875,389000,3,1,1330
8879,475000,3,2.5,1800
8882,334000,2,1,890
8883,350000,4,2.5,1660
8887,428000,4,2.5,1950
8888,370000,5,3,2220
8890,490000,1,1,850
8892,243500,2,1,900
8893,625000,4,3,2350
8894,598200,5,3.75,2980
8896,585000,2,1.75,1280
8899,435000,6,3,3560
8902,230005,2,1,1030
8904,498000,3,1.5,1720
8905,325000,3,1,950
8909,426250,4,1,1610
8911,263300,2,1,900
8912,319950,2,1,1240
8915,252000,3,2.5,1670
8917,667000,3,2.75,2216
8924,745000,4,2.5,3170
8930,698000,4,3.5,3630
8933,980000,5,4,3460
8937,502500,5,2.5,2430
8948,729000,4,3.5,3065
8949,250000,3,1.5,2840
